Wall time,Step,Value
1650335717.9784389,916,38.0
1650335718.4402072,917,51.0
1650335718.7766466,918,37.0
1650335719.2072425,919,46.0
1650335719.8409536,920,68.0
1650335720.5837748,921,81.0
1650335720.7400181,922,16.0
1650335721.286872,923,61.0
1650335721.9751782,924,72.0
1650335722.3032913,925,35.0
1650335722.709523,926,43.0
1650335723.8274012,927,116.0
1650335723.9902155,928,16.0
1650335724.642112,929,70.0
1650335725.095222,930,49.0
1650335726.204546,931,122.0
1650335726.5411272,932,36.0
1650335727.0411174,933,53.0
1650335727.291094,934,26.0
1650335727.4785845,935,21.0
1650335727.6973355,936,22.0
1650335728.2598028,937,61.0
1650335728.5254126,938,27.0
1650335728.9160228,939,39.0
1650335729.2535276,940,37.0
1650335729.5503693,941,31.0
1650335729.9097283,942,38.0
1650335730.1284814,943,22.0
1650335730.690955,944,61.0
1650335730.9096901,945,23.0
1650335731.1440527,946,25.0
1650335731.561064,947,45.0
1650335731.6860929,948,15.0
1650335732.2485304,949,60.0
1650335732.592268,950,39.0
1650335732.8823245,951,31.0
1650335733.609463,952,80.0
1650335733.9688122,953,39.0
1650335734.6644924,954,74.0
1650335735.2738419,955,65.0
1650335735.6175723,956,37.0
1650335736.43004,957,86.0
1650335737.086265,958,71.0
1650335738.1799664,959,118.0
1650335738.5236976,960,36.0
1650335738.6799433,961,17.0
1650335738.9143112,962,25.0
1650335739.3757634,963,49.0
1650335739.5945354,964,25.0
1650335739.9226167,965,36.0
1650335740.4624264,966,57.0
1650335740.7280366,967,29.0
1650335740.8842826,968,15.0
1650335741.205202,969,35.0
1650335741.4083164,970,22.0
1650335742.0020523,971,65.0
1650335742.4082792,972,44.0
1650335743.0332506,973,63.0
1650335743.5801024,974,59.0
1650335743.8301,975,26.0
1650335744.0488327,976,22.0
1650335744.8699405,977,87.0
1650335745.463663,978,60.0
1650335745.7136557,979,27.0
1650335746.166761,980,49.0
1650335746.5104954,981,36.0
1650335746.713608,982,21.0
1650335747.3229594,983,67.0
1650335747.5885751,984,29.0
1650335747.8938553,985,33.0
1650335748.2532125,986,38.0
1650335748.800064,987,56.0
1650335749.2770917,988,51.0
1650335749.652077,989,39.0
1650335750.0895555,990,47.0
1650335750.542662,991,46.0
1650335750.9957705,992,49.0
1650335751.6363692,993,67.0
1650335751.823856,994,19.0
1650335752.3550823,995,57.0
1650335753.0048819,996,70.0
1650335753.7478085,997,77.0
1650335754.2717376,998,56.0
1650335754.6248143,999,36.0
1650335754.8123071,1000,20.0
